@ la carte	If you order la carte in Dishes.
@postcard	A postcard is a piece of paper with a message on it mailed without an envelope.--
@poster	A poster is a large piece of paper with a picture or writing on it; A poster is someone who posts something.--
@posterity	Posterity means people in the future; Posterity means all the people who are descendants of one person (that person's children, grandchildren, great-grandchildren, great-great-grandchildren, etc.)
@posthumous	To be posthumous, a person was born after the death of their father; Posthumous is something that happens to a person after their death.--
@posthumously	When something is done posthumously, it is done after death.
@postman	A postman is someone who delivers mail.
@postmark	A postmark is a stamp that shows where a letter was sent from; If you postmark something, you add a postmark to it.
@postmaster	A postmaster is the head of the post office.--
@postpone	When you postpone something, it means to cancel a plan or event with the intention of at a later date.--
@postponement	Postponement is the act or process of something."; Postponement is the act or process of something.--
@postscript	A postscript is a message that is put at the end of a letter and is put after the author's signature; A postscript is something that is added to a story or play after it is finished.
@postulant	A postulant is a person who is seeking admission to a religious position. &lt;!--from en.wikt--&gt;--
@postulate	To postulate is to suggest or accept that something is true; A postulate is a thing that is suggested or assumed to be true.
@posture	A posture is a position of the body.--
@pot	A metal container for cooking. People can cook food by putting the food in a pot and putting the pot on a stove.
@potable	If something is potable you can safely drink it.
@potash	Potash is a the mixture of and left over in ashes.--
@potassium	Potassium is a soft, silvery metal that is never found unbound in nature. It has a symbol K and an atomic number of 19 and atomic weight of 39.0983. The symbol is taken from the Latin kalium.
@potato	A potato is a food that grows under the ground, which is round and white inside.
@potato chip	A potato chip is a slice of potato that is fried or baked and usually salted. --
@potent	If something is potent, it has a lot of power or strength.
@potential	A potential customer, benefit, problem, etc. is one that might happen in the future; If x has potential for y, then it's might change toward y or cause y; If something has or shows potential, they will likely be very good in the future; ; The potential is the difference in voltage between two points on an electrical circuit.
@pothole	A pothole is a hole in a road. It is usually caused by erosion.
@potion	Potion is a portion of a liquid which can either be medicinal or poisonous.--
@potter	A potter is someone who creates pots or other pottery; If you potter, you walk aimlessly or for no reason. (putter) (Often potter around, potter about); If you potter, you do small things. (same as putter, potter around)--
@pottery	Pottery is items made from clay and then baked to make them hard; A pottery is a place where a potter makes things from clay.--
@poultry	Poultry is any type of meat from domestic fowls (e.g. chickens, ducks, turkeys, and geese).--
@pounce	To suddenly jump onto something and grab it.
@pound	A pound is a unit of currency used in Britain; A pound is a unit of weight equal to 16 ounces or 0.454 kilograms; If you pound something, you hit it hard; If your head or heart is pounding, you can feel the blood moving through it.--
@pound sign	The pound sign is a symbol for pounds in the United Kingdom.--
@pounded	To be pounded means to be drunk.--
@pour	If you pour something, you let it flow from one place to another; If something pours, it flows fast from one place to another; If the rain pours, it is raining hard (a lot of rain is coming down fast); The act of pouring.
@pout	If a person pouts, they push out their lips to show that they are sad. --
@poverty	Poverty is the condition of being poor; Poverty is the condition of not having enough.
@powder	Powder is the small parts that are made from any dry substance that is pounded, or ground into dust; A powder is an explosive mixture used in blasting; If you powder something, you reduce something to small parts; If you powder something, you put powder on it.
@powder horn	A powder horn is a tool used to put gunpowder into a gun or cannon. 
@powdered	If something is powdered, it is covered in powder.
@powdery	If something is powdery, it is made up of fine particles that resembles powder.--
@power	, energy, force, control. A quality that can make things happen; Energy or electricity; ; Power is how fast something uses energy. That is, how much work it does in a certain time; A special ability that someone might have; To provide power for or give power to (a mechanical or electronic device).
@power cord	A power cord or mains cable is a cord or cable that connects an electrical appliance to an electrical power source for the time that it is plugged into an outlet.
@power line	A power line is a line that transmits electrical energy.--
@powerful	If someone (or something) is powerful, they have much power.
@powerless	To be powerless is to have no power, strength or ability; To have no legal authority.
@practical	If something is practical, it works and is not more difficult that it should be. It makes sense and is good for real life; If something is practical, it comes from actually doing something, not from theory; If you are practical, you do practical things and think in a practical way.
@practically	almost; in a way that can be used or has a real effect
@practice	If you practice something, you do it again and again to improve your ability; If you practice a subject (specially law and medicine), you pursue it as a career; Practice is an activity you do again and again to improve your ability.
@practicing	To be active in a job that needs a high level of skill, knowledge, or training; To be active in the rituals of a religion.--
@practise	If you practise something, you do it again and again to improve your ability.
@practitioner	A practitioner is a person who works in a profession or following a particular style or belief, especially related to health care.
@pragmatic	If you are pragmatic, you think about the value of rules and break them when they cause problems; If something is pragmatic it is about pragmatics.--
@pragmatics	Pragmatics is the study of how language is used in real life. It is about practical language use.
@praise	If you praise someone, then you say good things about them; Praise is good things said about someone.--
@praline	Pralines are confections made from almonds and other nuts and caramelized sugar.--
@prance	If a horse prances, it springs forward on the hind legs.--
@prank	A prank is an act to trick or confuse someone; a mean act; To trick, to joke someone.
@prank call	A prank call is a phone call made to prank somebody; If you make a prank call, you are making a call to trick or prank somebody.
@pranks	The third-person singular form of prank.--
@praseodymium	Praseodymium is a metallic (meaning made of metal) element with an atomic number of 59 and symbol Pr.
@prattle	If a person prattles, they speak in a silly or childish way; A prattle is a silly and childish talk. --
@prawn	A prawn is a shrimplike crustacean, many species of it are used as food; If you are prawning, you are prawns.--
@praxeological	If something is praxeological, it gives information on human conduct and behaviour; If something is praxeological, it gives information on human conduct and behaviour.
@praxeology	Praxeology is the study of human behaviour.
@pray	If you pray, you make a wish or give thanks to a god believing they will pay attention or make the wish come true; If you pray, you wish for something very strongly.--
@prayer	A prayer is when a person tries to communicate with a god he believes in and make requests for help to the god or give him devotion and praise.
@prayers	Plural of prayer, more than one prayer."; Plural of prayer, more than one prayer.
@pre	before--
@preach	When someone preaches, he gives a speech or sermon before a group of people. This speech is usually related to religion.--
@prebuilt	If something is prebuilt, it is built ahead of schedule.--
@precaution	Precaution refers to previous care and caution taken to ensure safety; When you precaution someone, you warn the person of possible precautions against it.
@precautionary	What is precautionary is that which is related to or of a precaution.
@precede	to come before. 
@precedent	If something has a precedent, then either it has happened before or something very similar has happened before. A precedent is when a similar situation has preceded the current situation. People typically use precedent in an argument to claim that "if it happened before, then it can happen again".--
@precept	A precept is a rule of conduct or action; instruction or direction for a given course or action; A written command to demand for a payment.
@precinct	A precinct is an area within a particular place or building; ..."; A precinct is an area within a particular place or building; A precinct is a district of a city as defined for purposes; A precinct is a police station within the district of a city.--
@precious	When something is precious, it is something that you have a fond affection for; When something is precious, it has a high worth or cost.
@preciousness	Preciousness refers to the quality of being Diamond has almost the same preciousness as ruby.''--
@precipitation	Precipitation is water that falls from the clouds in the sky as snow, water, or ice.
@precise	If something is precise it is correct and exact; If someone is precise they always act and speak very carefully.
@precisely	When something happens precisely, it happens in an exact and precise manner.
@precision	Precision is how exact an action or measurement is.--
@preclude	If you preclude something, you prevent it from happening."; If you preclude something, you prevent it from happening.--
@precocious puberty	A precocious puberty is a medical condition where puberty begins at a very early time compared to the norm.
@precursor	A precursor is something that comes before; it is a predecessor, or a hint of events that have yet to happen.--
@predator	A predator is an animal that goes after other animals for food, or energy. 
@predicament	If a person is in a state of predicament, they are in a difficult or embarrassing situation.--
@predicate	A predicate is the head of a clause and says something about the subject; If you predicate something, you state or assert it; If you predicate a statement, you declare it in public; you make a public statement.
@predicative	A predicative complement comes in a verb phrase or preposition phrase and relates to the subject.
@predict	If you predict something, you say that it will happen before anyone observes it.
@predictable	If something is predictable, you know when or how it is going to happen. 
@prediction	A prediction is an idea or guess of what will happen in the future; A prediction is a guess of the chance something will happen based on data.--
@predominantly	mostly, mainly
@prefer	If you prefer something, you like it more than another thing.
@preference	A preference is something that you like more than others
@prefix	A prefix is an affix that is added to the beginning of a word. In English this usually changes the meaning.
@pregnancy	A pregnancy when a female is pregnant.--
@pregnant	If a female is pregnant, she has a baby growing inside her; A pregnant silence has some meaning or feeling; If something is pregnant with a quality, it has a lot of that quality.
@prejudice	an unreasonable hatred for a group, usually a race or a religion, etc; a belief, usually negative, that you have about something, before you know that it is actually right; an idea or preference you have towards something before you actually experience the thing; Prejudicing means to cause a prejudice or to commit prejudiced judgement.
@prejudiced	Someone who is prejudiced has prejudice against somebody. --
@prejudicial	If someone is prejudicial, they demonstrate prejudice.
@preliminary	before
@premature	Something is premature if it happens early, before the usual time. 
@prematurely	If something happens prematurely, it means it happened too soon, before it was ready.
@premiere	A premiere is the first showing of a movie, play, opera, musical, or other form of entertainment; A premiere is the first episode of a television show or the first episode of a season of that show; To premiere is to show or perform a stage work or film for the first time.
@premise	A premise is a set of ideas from which you can put forward an answer or reach conclusion; If you premise, you make an argument based on findings.--
@premium	A premium is an amount of money paid for insurance; Premium is something that high quality and in short supply; A premium is a bonus or reward.--
@premonition	A premonition is a strong feeling about something bad that might happen in the fu..."; A premonition is a strong feeling about something bad that might happen in the future. --
@preoccupied	When you are preoccupied with something, you are concerned about it or simply thinking about it instead of focusing on the current task you are doing.--
@preoccupy	When you preoccupy someone, you try to distract the person.--
@preparation	Preparation is the act of preparing or getting something ready; Preparation is when something is prepared or ready for something.
@preparatory	Preparatory work, meetings, etc. are related to getting ready for something; If x is preparatory to y, x happens before y to get ready for y.
@prepare	When we prepare something, we get it ready.
@preposition	A preposition is a member of a group of words, or part of speech, that usually show where something happens. Typically a preposition is followed by a noun.
@prequel	A prequel is a story, book, or movie that comes or takes place before another one.
@prerequisite	A prerequisite is something you need to get something else.
@prerogative	A prerogative is a right that someone has because of their job, age, skill, etc.
@presage	A presage is a warning of a future event; If you presage, you predict that something bad will happen in future."; A presage is a warning of a future event; If you presage, you predict that something bad will happen in future.--
@presbytery	A presbytery is the home of a parish priest; A presbytery is group of elders in the early Christian church; A presbytery is a section of the church reserved for the clergy. --
@prescient	Prescient people are able to know what will happen in the future.--
@prescribe	; If a doctor prescribes you a tablets.''; If someone prescribes a rule or a way to do something, they are telling people to follow that rule or do something a certain way.--
@prescription	A written order, as by a physician, to tell which medicine to take and how many doses of it is needed.--
@presence	An instance of being around - being near, in sight.
@present	A present is a gift; something that someone gives to someone else; The present is the time now at this moment.&lt;gallery&gt;File:Gift-20.gif PresentsFile:Gift from the chief of Bana.JPG A present&lt;/gallery&gt;; Someone is present if the person is here, or the person is at the place someone is talking about; When you present something, you show it or give it to someone.
@present participle	In English, a present participle is a verb form that ends in -ing. Present participles are commonly used to form the progressive aspect.--
@presentation	To show or speak in public about something, usually done in a formal way; An award or reward given out, usually at a ceremony or meeting.
@preservation	Preservation means the act of something, to protect it and prevent damage or destruction from happening to it.
@preservative	A preservative is something that preserves; A preservative is something that helps to keep the flavor of a food or drink, such as a soda.--
@preserve	A hunting preserve is an area of land where hunting is allowed; A fruit preserve is a jam-like concoction; To preserve is to keep something from decay or loss.--
@preside	Preside means to sit as an authority over, to control or to rule.--
@president	A president is the person in charge of a country; A president is the leader of a business.
@presidential	Related to the president; If somebody is presidential, they seem or act like a president.
@press	The press are the people and organisations that report the news; The press is the news as it is reported; A press is a company that prints books; A press is a machine that prints books, newspapers, etc; A press is a machine that pushes down on something to make it flat or to push out the water or juice; A press is a time when you push something; If you press something, you push it against something; If you press clothes, you use an iron to make them flat; If you press someone to do something, you ask them strongly or many times; If you press on or forward, you keep going even though it's difficult; If you press a weight, you exercise by moving the weight up and away from your body; If you press a CD or record, you make a physical copy of it.
@pressing	If something is pressing, it needs attention now; If something is pressing, it is insistent or persistent; A pressing is a metal or plastic part that is made by a press; A pressing is the use of pressure put onto something through the use of a press.--
@pressure	In science, pressure is force applied over an area; If a person is under pressure, they feel stressed; When you pressure someone, you try to make them do something, especially something they do not want to do.
@pressurise	If something is d, it is maintained at a raised pressure artific..."; If something is pressurised, it is maintained at a raised pressure artificially in a gas or its container; If you pressurise someone to do something, you attempt to persuade them into doing something.
@pressurize	If something is d, it is maintained at a raised pressure artific..."; If something is pressurized, it is maintained at a raised pressure artificially in a gas or its container; If you pressurize someone to do something, you attempt to persuade them into doing something.--
@prestige	Prestige is the quality of how good the reputation of something or someone is.
@prestigious	If something is prestigious, it is respected and admired.
@Preston	Preston is a male given name; Preston is a surname.
@presumably	You use presumably to show that you expect or believe something to be true, but you don't know. 
@presume	If you presume something, you believe that it is true without evidence; If you presume to do something, you do it though it is rude or wrong; If x presumes y, then x requires y and builds on it.
@presumption	A presumption is a belief that something is true without knowing for sure; Presumption is behaviour that is too friendly or too confident.
@presumptuous	If someone is presumptuous, they don't know the limits of what is appropriate or allowed.
@pretence	Pretence is the behaviour to make people believe what the pretender is doing.
@pretend	If you pretend that something is true, you play that it is true but you know that it is not; If something is pretend, it's not real but is used for play.
@pretense	Pretense is the behaviour to make people believe what the pretender is doing.--
@pretty	You use pretty before an adjective or adverb to mean "more than a little"; You use pretty before an adjective or adverb to mean "very"; If something is pretty, people like to look at it.
@prevail	If something prevails, it shows that it is superior or better in strength against others; If you prevail, you succeed in someone.--
@prevailing	If something is prevailing, it exists at a certain time; If something is prevailing, it has the most influence over another thing. 
@prevalent	If something is prevalent, it is widespread at a certain area and time; If something is prevalent, it is widespread at a certain area and time.
@prevaricate	If a person prevaricates, they deviate from the truth."; If a person prevaricates, they deviate from the truth.--
@prevent	When you prevent something, you stop it from happening.
@prevention	The act of preventing something or hindering it; when someone or something is stopped from getting close, getting inside, or doing something.
@preventive	If something is preventive, it is done to prevent something from happening."; If something is preventive, it is done to prevent something from happening.
@preview	A preview is a showing of a work like a movie, play, or painting, before the public are able to see it; A preview can be a short sample from a movie, used as an advertisement before the movie is ready to be shown to the public; If you preview something, you get to see it before everyone else.--
@previous	If something happened at a previous time, it happened before a particular time; You use previous to refer to a time before something else.
@previously	If something was done previously, it was done before. 
@prey	A prey is an animal that is hunted and killed by another for food; If you are preying on something, you are acting like a predator.--
@price	The amount of money you need to pay to buy something.
@priceless	If something is priceless, it is so valuable or special that nobody would try to sell it.
@pricey	If something is pricey, it costs a lot of money.
@prick	; A prick is an annoying or rude person, usually a man; A prick is a penis; A prick is a short pain from a small sharp object like a needle; If you prick something, it means that you pierce or poke it slightly.
@pride	Pride is the state of being proud; A pride is a group of lions.--
@priest	A priest is a person who leads or performs in a religion.
@priestess	A priestess is a female ceremonies in a religion
@priesthood	Clergymen as a group; the clergy.
@priestliness	Priestliness is the state or quality of being a priest.
@priestly	When something is priestly, it is related to priests or a high religious position.
@prima ballerina	A prima ballerina is the female dancer in a ballet company who is assigned the principal roles in ballets.
@primarily	Primarily means mostly.
@primary	first; most important; most basic, simplest; A primary is a kind of election held by a political party to choose the people it prefers for public office; Primary means an elementary school; Primary means the first grade in an elementary school; Primary means a base, something that is irreducible.
@primate	A primate is a family of Humans and apes are examples of a primate.''; A primate is the highest ranking bishop in a country.--
@prime	If something is prime, it is best, most important, most suitable, or in some way number one; The prime is the best part of something; A prime is a number that can be evenly divided only by one and itself; A prime is something that primes something else; If you prime something, you get it ready to do something; to manipulate, in a subtle manner, people's decision-making by use of symbols, location, etc.
@prime minister	A prime minister is the head of government in a Westminster-style democracy; When talking about a specific prime minister, prime minister is capitalised; When calling a prime minister by his title and name together, British usage is the Prime Minister, Tony Blair or Tony Blair, the Prime Minister. North American usage is Prime Minister Tony Blair.
@primer	A primer is a part of a pistol, rifle and other firearms that is used to ignite gunpowder or other explosives when struck by the firing pin.--
@primitive	If an object is primitive, it is simple and created without much skill. 
@prince	A prince is the son of the king and queen in a country, and brother of the princess. The prince can also be the husband of a princess; A prince is a man of high nobility but not of the royalty.
@princeps	A princeps can be a leader, first in importance; A princeps can mean a prince or sovereign; princeps can mean a chief or director.--
@princess	A princess is the daughter of the king and queen of a country, and sister of the prince. The princess can also be the wife of a prince.
@principal	The principal thing is the main or most important one; In American English, a principal is the head of a school. (headmaster in British English); The principal is the most important person in a business, or an artistic group such as a dancers; Principal is the money that you borrow and must pay back. It does not include interest.
@principality	A principality is the process of being a ruler, prince, or other person of power; A principality is an area that is ruled by a prince or princess; A principality is the state of being principal; pre-eminence.--
@principle	Principles are personal rules that tell you what is right and wrong; A principle is the general idea that explains or supports something.
@print	If you print a picture, book, newspaper, etc., you make a copy of it on paper with a machine using ink or toner; If you print words or letters, you write them by hand in a block style, not a cursive style; Print is letters, numerals, punctuation and other similar written symbols; A print is a copy that you make with a machine using ink or toner.
@printable	If something is printable, it can be printed."; If something is printable, it can be printed.
@printer	A person who makes prints; The person who runs a printing press or the owner of a printing business; A machine, usually attached to a computer, used to print words or images onto paper.--
@prior	If something happens prior to something else, it happens before it; occurring before
@prioritisation	Prioritisation is the process of assigning priorities to tasks."; Prioritisation is the process of assigning priorities to tasks.--
@prioritise	If you prioritise something, you put it first in a group of things in order of their importance; If you prioritise a number of tasks, you rank them in order of their importance.--
@prioritization	Prioritization is the process of assigning priorities to tasks."; Prioritization is the process of assigning priorities to tasks.
@prioritize	If you prioritize something, you put it first in a group of things in order of their importance; If you prioritize a number of tasks, you rank them in order of their importance.--
@priority	A priority is something that is important; you want to do it first or spend more time or money on it than other things; If something has or is given priority, it should go before other things.
@prise	If you prise something, you force it open with a lever.--
@prison	A place for people who break the law; A place you cannot escape from.
@prisoner	A prisoner is a person imprisoned, while on trial or serving a sentence; Any person held against his or her will is a prisoner.--
@privacy	If you have privacy, you are not watched or disturbed by others.
@private	Private is for only one person or a small number of people to see or know; A private is a soldier in the lowest rank of the army.
@privates	The body parts that are not usually shown to other people, such as the genitals.
@privatisation	Privatization refers to the transfer of a company from being controlled by the government to one that is controlled and owned by the people.--
@privatise	When a government privatises something, it removes government control over an industry or a part of the economy, and let people manage it themselves; When you privatize something (such as a variable or function), you make it private and making it only able to be used internally.--
@privatization	Privatization refers to the transfer of a company from being controlled by the government to one that is controlled and owned by the people.--
@privatize	When a government privatizes something, it removes government control over an industry or a part of the economy, and let people manage it themselves; When you privatize something (such as a variable or function), you make it private and making it only able to be used internally.
@privilege	A privilege is something special you are punished by having his privileges taken away.''
@privileged	If someone is privileged, they have special rights or advantages in something.
@prize	A prize is something that you receive for winning or doing well; A prize horse, story, performance, etc. is very good and could win a prize; ; If something is prized, people feel that it is very important and often people want it; If you prize something off of or away from something else, you use strong force to get it to move.
@pro	A pro is somebody who is very good at what they do; short for professional; A pro is somebody who is paid to play sports, sometimes as a teacher; short for professional; ; The pros and cons of a situation are the positive parts and the negative parts; If you are pro something, you like it, you support it, or you think it's a good idea.
@pro-actively	When you do something pro-actively, you do it ahead of time, because that will help studied and practiced those skills to keep herself from forgetting them.''
@proactively	When you do something proactively, you do it ahead of time, because that will help studied and practiced those skills to keep herself from forgetting them.''
@proactivity	Proactivity is thinking ahead, taking charge of situations, and prevents something before it happens. 
@probability	The chance something will happen; , The study of chance.--
@probable	If something is probable, there is a high chance of it happening, being true, or existing.
@probably	If something is probably true, or will probably happen, it means there is a high chance of it.
@probation	If you are on probation, you are not in prison or jail, but you are still limited because of being convicted of a crime; If you are on probation at work, you have recently been hired, and your boss is deciding if you're suitable; If you are on probation at school, you are limited at school for a short time as a punishment.
@probationary	If something is probationary, it is related to probation.
@probationer	A criminal under supervision by the government but not in prison or jail; A new employee beginning employment under probation; A person who has been disciplined by his school but not expelled.
@probe	Probe is a medical instrument which is used to explore organs, wounds and ; If you probe into something, you investigate it to probe into it.--
@problem	A problem is something that is difficult to do, understand, or believe; A problem is a question on a test; You say "no problem" to agree to do something; You say "no problem" after somebody thanks you or apologises to you.
@problematic	If something is problematic, it is causing a problem.
@procedural	If something is procedural, it is related to or done according to a procedure; A procedural is a type of literature, film, or television program that involves a sequence of technical detail.--
@procedure	A procedure is a particular way of doing something.
@proceed	When you proceed, you go forward with something; The proceeds of some individual project or sale are the money earned from doing it. 
@proceeds	The proceeds of some individual project or sale are the money earned from doing it. --
@process	A process is a series of steps that you take for a particular purpose; A process is an outward extension of bone from a larger bone or piece of tissue; If you process something, you change it from its natural state into something that's ready to use.
@processed	If something has been processed, they have underwent refinement or a similar process.--
@procession	A procession is a number of individuals moving together in one direction. 
@proclaim	If you proclaim something, you announce or declare it.--
@proclamation	A proclamation is an official statement that involves something important.--
@procrastinate	If you procrastinate, you delay or postpone something that you need to do.--
@procrastination	Procrastination is the act of or delaying something.
@procreate	If a couple procreates, they conceive a new living thing. --
@procreation	Procreation is the act or process of a new living thing; Procreation is the act or process of a new living thing. --
@procure	If you procure something, you obtain it.--
@produce	Someone or something produces something when they make it or create it or make it come out; If you produce a play, TV show, or movie, you are its main business manager; If you produce a recording, you are in charge of its arrangement, recording, and mixing; Food from plants when they're being sold in a store.
@producer	Producer is one who participates in of goods and services for money; Producer is an organism (usually a plant) which produces biomass consumed by other organisms. --
@product	A product is an item that can be bought; The product is the end result of a process, such as someone's efforts or of a certain situation; ; A product is the number you get when you multiply two other numbers; ; A product is a chemical substance that is made as a result of a chemical reaction.
@production	Production is when something is produced; The total amount of something that is produced; A play or other presentation in a theatre; An event or activity that is made more complicated or dramatic than necessary.
@productive	If a person is productive, they are able to achieve great results from doing something.
@prof	A prof is a teacher at a college or university, a professor.--
@profane	If something is profane, it is not sacred or holy; If a person is profane, they treat something sacred or religious with disrespect; If you profane, you treat something sacred or religious with disrespect.--
@profanity	Profanity is swear words; Profanity is an act disrespecting a religion or religious belief.
@profession	A profession is a job that needs special skills, such as a doctor.
@professional	About a job such as doctor, lawyer, accountant, etc; If someone is professional, they do their job seriously and with much skill; If someone is professional, they are paid for their job, sport, art, etc; A professional is a person who is paid for doing their job, sport, art, etc; A professional is a person who does a job such as doctor, lawyer, accountant, etc; A professional is a person who is serious and skilled in their work.
@professor	A professor is a teacher at a college or university.
@professorship	A professorship is the state or quality of being a professor.--
@proffer	A proffer is an offer proposed for acceptance by another; If a person proffers, they offer something for acceptance."; A proffer is an offer proposed for acceptance by another; If a person proffers, they offer something for acceptance.--
@profile	A profile is a short biographical description of a person; A profile is a picture of a person; A profile is the most visible parts of an object; A profile is a person's head, being viewed from the side; If somebody like the police or government profiles a person, they make judgements about them based on identifiable characteristics.--
@profit	A profit is money made that is over the total amount spent on the thing being sold; If someone profits from something, they benefit from it; they gain from it.
@profitable	If something is profitable, it means it is money-making or it produces other good results.
@profuse	If something is profuse, it is in great quantity or abundance. 
@profusely	If something is done profusely, it is done in great quantity or abundance.
@progeny	Progeny is a genetic offspring of someone; Progeny is a result of someone's work; Progeny is a plant in its young state.--
@program	When you program a computer, you use code to tell the computer what to do; A program is a number of steps that are followed to reach a goal or end; A program is a guide to a dramatic or theatrical performance; A (television or radio) program is a broadcast; A (computer) program is the code that tells a computer what to do.--
@programmer	A programmer is a person who writes computer programs; a software developer. --
@progress	Progress is forward or getting better (more good); If you progress, you move forward.
@progression	Progression is the process of developing or moving gradually towards a more advanced state.--
@progressive	Something that is progressive has to do with progress; In politics, someone who is progressive wants to make things better through new laws and methods; A progressive tax is a tax that makes the rich pay a much higher amount of their money than the poor; The progressive aspect is made with a form of the verb "be" and a verb with an "-ing" at the end; If a disease is progressive, it begins slowly and gets worse over time.
@prohibit	If you prohibit something, you say that it must not be done; If x prohibits y, y is not possible because of x.
@prohibited	If something is prohibited, it is not allowed by law.--
@prohibition	A prohibition is something that prohibits--it says that something must not be done. 
@prohibitions	"
@prohibitive	Something is prohibitive if it prohibits often--if it says that many things are not allowed or if it likes to say that things are not allowed; Something is prohibitive if it stops you from doing what you want.
@project	A project is a complex job or assignment, often involving research or construction; If you project, you plan for or estimate something in the future; If something projects out or beyond something else, it stands out; If you project an image somewhere, you use light to make it appear there; If you project an image, you try to give people a particular feeling about something.
@projectile	An object that is fired from a weapon; An object that is propelled by force.
@projection	A projection is when something juts out; A projection is display from an electronic device such as a movie projector; A projection is when someone assumes other people have the same thoughts as themselves; Projection is when you externalize your own negative traits onto someone else
@proliferate	If something proliferates, it increases in number or spreads rapidly.--
@prolong	If you prolong something, you lengthen it in time.
@promenade	A promenade is a walk that is taken for pleasure or exercise; A promenade is a place where one takes a leisure walk or exercise, especially a terrace by the seaside; If you promenade, you take a leisure walk or exercise.--
@Prometheus	A god who stole fire from Zeus and gave it to humans so they could use it. The god of fire and craft. Prometheus had three brothers - Epimetheus, Menoetios and Atlas.
@promethium	Promethium is a radioactive element with an atomic number of 61 and symbol Pm.
@prominence	Prominence is the state of being important or widely known; A prominence is a bulge that projects out of something."; Prominence is the state of being important or widely known; A prominence is a bulge that projects out of something.--
@prominent	Something that is prominent sticks out and is easily seen; A person who is prominent is one who is important and famous.
@prominently	Something done in a prominent way.
@promiscuity	Promiscuity is the state of having many different sexual partners.
@promiscuous	If a person is promiscuous, he or she has a lot of different sexual partners or relationships.
@promise	When someone is making a promise to a person, he is saying what he plans to do for that person; When a person promises, he states that he will make certain to do an action.
@promising	If something is promising, it shows promise; it will happen in the desired way; If something is promising, it is encouraging; it gives people confidence.--
@promote	If you promote someone or something, you help it to get bigger, higher, or more popular.
@promoter	A promoter is a person that encourages people to purchase goods that they are selling.--
@promotion	If you get a promotion you move up in rank or position; , A promotion gives out information about a product, product line, brand, or company.
@promotional	If something is promotional, it is of or about a promotion.--
@prompt	If something or someone is prompt, then they are very quick; If someone is prompt, then they do things on time; If someone prompts, they lead or help someone to do something; In the classroom, a prompt is the direction paragraph that tells you what to do. Usually, the prompt is the instructions that lead or help you to write an assignment. --
@promulgate	If you promulgate something, you make it widely known. --
@prone	If a person is prone, he is lying flat, facedown; If a person is prone, he is inclined to feel a certain way.
@proneness	Proneness is the state or quality of being prone.--
@prong	A prong is a pointed end of a fork.
@pronoun	Pronoun is a closed class of here for a list)--
@pronounce	To pronounce something is the act of saying a word. --
@pronounceable	If a word is '''''', it can be pronounced easily. "; If a word is pronounceable, it can be pronounced easily. --
@pronunciation	How a word is said, how a word sounds; The way a certain person speaks.--
@proof	Proof is evidence which shows something is correct; A proof can show how a theorem is correct.
@prop	A prop is an object that is supporting another object by being place underneath it or in some other way leaning against it; A prop is something that is used to set to create a scene or scenario in which actors perform in. &lt;!--from en.wikt--&gt;; When something is propped, it supported or held up by something else.--
@propaganda	Things that are written or said, often by someone in power, that are not true or that are one-sided.
@propagate	If something propagates something, it spreads something widely; If a computer system propagates, it causes something to take effect on all devices within the network.--
@propel	If you propel something, you move it in a certain direction.--
@propeller	A propeller is a mechanical device with blades that is used to [[propel]..."; A propeller is a mechanical device with blades that is used to propel an aircraft or boat.--
@propensity	A propensity is a tendency or preference to do something, for something, or to behave in a certain way.--
@proper	The proper way, place, use, etc. is the right one; If something is proper, it is polite or acceptable; The x proper is the main or important part of x, not the parts near it.
@proper noun	A proper noun is a noun that refers to a particular person, place or organization; A proper noun is a noun that refers to a particular person, place or List of proper nouns--
@properly	If you do something properly, you do it in the right way. 
@property	Property is a thing or things that belong to someone; things that someone owns; A property is a quality that something has; a way that something is.
@property tax	Property tax is something that a person pays for owning property, which is usually land.
@prophecy	Prophecy a prediction of what will happen in the future.--
@prophet	A prophet is a person who is regarded as an inspired teacher of the will of God.--
@propitiate	If you propitiate someone (usually God), you doing something to please them so as to regain their favour.--
@proponent	A proponent is a person who supports a theory or proposal. --
@proportion	The proportion is the relationship in size between one part and another. 
@proportional	If A is proportional with B, the are similar in size or amount; If A is proportional with B, the are similar in size or amount. 
@proportionate	If A is proportionate with B, the are similar in size or amount. 
@proposal	A proposal is something that someone suggests doing; A proposal is when you ask someone to marry you; A proposal is a formal plan to do research, that a school other agency may have to agree to let you do. 
@propose	When you propose something, you say that it should be done or chosen, usually in a formal situation; When you propose a new theory or idea, you say that you believe it to be better than old ideas; When you propose to do something, you plan or intend to do it; If you propose to somebody, you ask them to marry you; If you propose a toast, you celebrate somebody by raising a glass and drinking.
@proposition	A proposition is a statement or a suggestion; A proposition is an offer.--
@propping	Propping is the action that props something up.--
@proprietary	If something is proprietary, it is of or relating to property or ownership, as proprietary rights; If something is proprietary, it is of or relating to the quality of being an owner, as the proprietary class; If something is proprietary, it is manufactured exclusively by the owner of intellectual property rights (IPR), as with a patent or trade secret; If something is proprietary, it is privately owned, as a proprietary lake; If someone is proprietary, that person is possessive, jealous, or territorial.--
@propulsion	Propulsion is a Jet Propulsion Laboratory
@prosaic	When something or someone is prosaic, it is boring, ordinary or common.
@proscribe	To proscribe something is to forbid it--to say it is not allowed; To proscribe something is the opposite of supporting it--to proscribe something is to say that it is bad or that people should not do it.--
